,_step,loss,binary_crossentropy,_runtime,val_binary_crossentropy,epoch,_timestamp,val_loss,run_id,batch_size,future,past,units,dropout,runtime,best_val_loss,best_epoch,pretrained,trainable,preprocess,optimizer,train_split,h_pass,l_pass,layers_transferred
29,29.0,,0.003864050144329667,19.0,1.4602750539779663,99,1639653504.0,1.4602750539779663,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
30,30.0,,0.0008132043294608593,19.0,1.469862461090088,99,1639653504.0,1.469862461090088,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
31,31.0,,0.003824591636657715,19.0,1.478777527809143,99,1639653504.0,1.478777527809143,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
32,32.0,,0.001426184200681746,19.0,1.4870471954345703,99,1639653504.0,1.4870471954345703,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
33,33.0,,0.001446008449420333,20.0,1.4947221279144287,99,1639653505.0,1.4947221279144287,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
34,34.0,,0.002796666929498315,20.0,1.5018161535263062,99,1639653505.0,1.5018161535263062,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
35,35.0,,0.00157846265938133,20.0,1.508591890335083,99,1639653505.0,1.508591890335083,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
36,36.0,,0.0010314630344510078,20.0,1.514992117881775,99,1639653505.0,1.514992117881775,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
37,37.0,,0.0008657928556203842,20.0,1.520932674407959,99,1639653505.0,1.520932674407959,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
38,38.0,,0.0012862083967775106,21.0,1.5265686511993408,99,1639653506.0,1.5265686511993408,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
39,39.0,,0.0008877286454662681,21.0,1.5317559242248535,99,1639653506.0,1.5317559242248535,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
40,40.0,,0.0007758403662592173,21.0,1.5364910364151,99,1639653506.0,1.5364910364151,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
41,41.0,,0.00025270410696975887,21.0,1.54086434841156,99,1639653506.0,1.54086434841156,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
42,42.0,,0.0009096377762034535,21.0,1.5449895858764648,99,1639653506.0,1.5449895858764648,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
43,43.0,,0.0005262258346192539,21.0,1.5488462448120117,99,1639653506.0,1.5488462448120117,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
44,44.0,,0.0003482596075627953,22.0,1.55242121219635,99,1639653507.0,1.55242121219635,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
45,45.0,,0.000952128553763032,22.0,1.5557916164398193,99,1639653507.0,1.5557916164398193,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
46,46.0,,0.0007984162657521665,22.0,1.5588513612747192,99,1639653507.0,1.5588513612747192,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
